Unix Time,Formatted Time,Latitude,Longitude,Altitude,Fix,SIV,Unixtime,RSSI,SNR,Freqerr,Radio State
1743950654.245502,2025-04-06-15-44-14, 52.2497559,-0.0917741,380.5969849,3,28,380, -79.000, 12.5000, 86456.094, 0
1743950654.5030003,2025-04-06-15-44-14, 52.2497406,-0.0917117,380.1629944,3,26,380, -78.000, 10.5000, 81746.031, 0
1743950654.818512,2025-04-06-15-44-14, 52.2497215,-0.0916494,379.5950012,3,29,380, -80.000, 12.0000, 84970.031, 0
1743950654.9571311,2025-04-06-15-44-14, 52.2497101,-0.0915850,379.2369995,3,27,380, -86.000, 11.5000, 85398.219, 0
1743950655.2306235,2025-04-06-15-44-15, 52.2496910,-0.0915167,378.5929871,3,27,380, -74.000, 13.0000, 85624.906, 0
1743950655.4852183,2025-04-06-15-44-15, 52.2496719,-0.0914528,377.6099854,3,27,380, -75.000, 15.0000, 85725.656, 0
1743950655.7571194,2025-04-06-15-44-15, 52.2496567,-0.0913930,376.2059937,3,26,380, -74.000, 12.5000, 85725.656, 0
1743950656.1309218,2025-04-06-15-44-16, 52.2496414,-0.0913373,373.6730042,3,28,380, -72.000, 14.2500, 85851.594, 0
1743950656.3020296,2025-04-06-15-44-16, 52.2496338,-0.0912896,370.1159973,3,30,380, -80.000, 13.0000, 85851.594, 0
1743950656.5556417,2025-04-06-15-44-16, 52.2496147,-0.0912466,366.0979919,3,30,380, -82.000, 14.0000, 85901.969, 0
1743950656.7481222,2025-04-06-15-44-16, 52.2496033,-0.0912079,361.7969971,3,30,380, -88.000, 12.0000, 86027.906, 0
1743950656.9987757,2025-04-06-15-44-16, 52.2495918,-0.0911752,357.5109863,3,28,380, -69.000, 14.2500, 85876.781, 0
1743950657.2397454,2025-04-06-15-44-17, 52.2495804,-0.0911430,353.2070007,3,26,380, -77.000, 11.2500, 85901.969, 0
1743950657.4578607,2025-04-06-15-44-17, 52.2495651,-0.0911149,349.0910034,3,27,380, -67.000, 8.7500, 86153.844, 0
1743950657.7884111,2025-04-06-15-44-17, 52.2495499,-0.0910861,344.8880005,3,29,380, -71.000, 13.5000, 86053.094, 0
1743950657.9839714,2025-04-06-15-44-17, 214.1177216,-21.9014435,340.5230103,3,26,380, -81.000, 7.2500, 86556.844, -7
1743950658.2504492,2025-04-06-15-44-18, 52.2495193,-0.0910536,336.4890137,3,27,380, -75.000, 14.7500, 86053.094, 0
1743950658.5109112,2025-04-06-15-44-18, 52.2495155,-0.0910622,333.4670105,3,25,380, -71.000, 13.7500, 86053.094, 0
1743950658.766893,2025-04-06-15-44-18, 52.2495117,-0.0910749,330.0910034,3,28,380, -68.000, 14.0000, 86002.719, 0
1743950659.0294383,2025-04-06-15-44-19, 52.2495041,-0.0910815,327.1870117,3,23,380, -75.000, 13.5000, 85977.531, 0
1743950659.244693,2025-04-06-15-44-19, 52.2494926,-0.0910801,325.0119934,3,23,380, -72.000, 13.0000, 85977.531, 0
1743950659.4943712,2025-04-06-15-44-19, 52.2494850,-0.0910776,322.8030090,3,25,380, -72.000, 14.7500, 85952.344, 0
1743950659.7585719,2025-04-06-15-44-19, 52.2494812,-0.0910855,319.4020081,3,26,380, -71.000, 14.2500, 86027.906, 0
1743950659.9658246,2025-04-06-15-44-19, 52.2494774,-0.0911028,316.2250061,3,22,380, -73.000, 13.0000, 86027.906, 0
1743950660.3043137,2025-04-06-15-44-20, 52.2494736,-0.0911224,313.6170044,3,26,380, -82.000, 12.2500, 86002.719, 0
1743950660.5162454,2025-04-06-15-44-20, 52.2494736,-0.0911421,310.8840027,3,27,380, -79.000, 12.5000, 86002.719, 0
1743950660.8344944,2025-04-06-15-44-20, 52.2494736,-0.0911607,308.0000000,3,29,380, -66.000, 12.7500, 85977.531, 0
1743950661.0457697,2025-04-06-15-44-21, 52.2494736,-0.0911795,305.5690002,3,30,380, -70.000, 13.0000, 86002.719, 0
1743950661.2549646,2025-04-06-15-44-21, 52.2494736,-0.0912005,303.1820068,3,26,380, -67.000, 12.7500, 85952.344, 0
1743950661.5266254,2025-04-06-15-44-21, 52.2494659,-0.0912262,301.0899963,3,25,380, -68.000, 14.0000, 85952.344, 0
1743950661.8153465,2025-04-06-15-44-21, 52.2494545,-0.0912484,298.6560059,3,27,380, -72.000, 13.2500, 85952.344, 0
1743950662.0065053,2025-04-06-15-44-22, 52.2494354,-0.0912624,296.5700073,3,28,380, -86.000, 12.0000, 85901.969, 0
1743950662.2662241,2025-04-06-15-44-22, 52.2494202,-0.0912709,294.0549927,3,29,380, -75.000, 13.0000, 85851.594, 0
1743950662.4705935,2025-04-06-15-44-22, 52.2494164,-0.0912743,291.5119934,3,29,380, -87.000, 12.7500, 85876.781, 0
1743950662.8239734,2025-04-06-15-44-22, 52.2494202,-0.0912848,288.8399963,3,27,380, -74.000, 12.0000, 85927.156, 0
1743950663.0208142,2025-04-06-15-44-23, 52.2494278,-0.0913117,286.2600098,3,28,380, -73.000, 8.7500, 85927.156, 0
1743950663.2627954,2025-04-06-15-44-23, 52.2494354,-0.0913495,283.8150024,3,25,380, -67.000, 9.0000, 85801.219, 0
1743950663.4623895,2025-04-06-15-44-23, 52.2494316,-0.0913896,281.3080139,3,28,380, -70.000, 13.0000, 85776.031, 0
1743950663.7999923,2025-04-06-15-44-23, 52.2494202,-0.0914204,278.6220093,3,28,380, -75.000, 13.2500, 85725.656, 0
1743950664.018604,2025-04-06-15-44-24, 52.2494125,-0.0914372,275.5920105,3,28,380, -72.000, 14.2500, 85750.844, 0
1743950664.2463603,2025-04-06-15-44-24, 52.2494125,-0.0914530,272.7749939,3,24,380, -70.000, 14.5000, 85801.219, 0
1743950664.5817502,2025-04-06-15-44-24, 52.2494125,-0.0914790,270.2439880,3,26,380, -70.000, 12.7500, 85876.781, 0
1743950664.7907696,2025-04-06-15-44-24, 52.2494087,-0.0915080,267.9779968,3,23,380, -69.000, 10.5000, 85851.594, 0
1743950664.9827814,2025-04-06-15-44-24, 52.2493973,-0.0915312,265.5260010,3,27,380, -74.000, 12.2500, 85826.406, 0
1743950665.230727,2025-04-06-15-44-25, 52.2493935,-0.0915432,262.6459961,3,26,380, -77.000, 13.7500, 85901.969, 0
1743950665.55281,2025-04-06-15-44-25, 52.2493973,-0.0915524,259.6430054,3,28,380, -88.000, 12.7500, 85927.156, 0
1743950665.892565,2025-04-06-15-44-25, 52.2494011,-0.0915675,256.6700134,3,28,380, -68.000, 14.5000, 85977.531, 0
1743950665.9725883,2025-04-06-15-44-25, 52.2494087,-0.0915918,253.7189941,3,29,380, -66.000, 7.2500, 86002.719, 0
1743950666.2203524,2025-04-06-15-44-26, 52.2494125,-0.0916164,250.9409943,3,29,380, -78.000, 14.2500, 86002.719, 0
1743950666.484518,2025-04-06-15-44-26, 52.2494164,-0.3013504,248.3540039,3,26,380, -70.500, -1.5000, 29960.531, -7
1743950666.8401523,2025-04-06-15-44-26, 52.2494164,-0.0916457,245.7129974,3,27,380, -72.000, 13.7500, 85901.969, 0
1743950667.0190365,2025-04-06-15-44-27, 52.2494125,-0.0916513,243.0670013,3,28,380, -73.000, 14.5000, 85901.969, 0
1743950667.2120328,2025-04-06-15-44-27, 52.2494011,-0.0916590,240.4649963,3,29,380, -80.000, 13.7500, 85901.969, 0
1743950667.4838557,2025-04-06-15-44-27, 52.2493935,-0.0916764,237.8569946,3,26,380, -73.000, 12.7500, 85977.531, 0
1743950667.7472374,2025-04-06-15-44-27, 52.2493820,-0.0917073,235.1089935,3,26,380, -69.000, 13.5000, 86053.094, 0
1743950668.0076556,2025-04-06-15-44-28, 52.2493782,-0.0917392,232.3500061,3,27,380, -76.000, 13.0000, 86002.719, 0
1743950668.2072842,2025-04-06-15-44-28, 52.2493820,-0.0917576,229.4649963,3,28,380, -67.000, 13.0000, 86053.094, 0
1743950668.5140285,2025-04-06-15-44-28, 52.2493820,-0.0917677,226.7030029,3,27,380, -71.000, 13.7500, 86053.094, 0
1743950668.8004084,2025-04-06-15-44-28, 52.2493744,-0.0917802,224.1430054,3,29,380, -73.000, 14.2500, 86103.469, 0
1743950669.001077,2025-04-06-15-44-29, 52.2493668,-0.0918013,221.4750061,3,30,380, -71.000, 13.7500, 86128.656, 0
1743950669.207164,2025-04-06-15-44-29, 52.2493591,-0.0918256,218.9290009,3,29,380, -68.000, 12.7500, 86103.469, 0
1743950669.5001462,2025-04-06-15-44-29, 52.2493591,-0.0918423,216.3899994,3,29,380, -68.000, 12.5000, 86078.281, 0
1743950669.8104718,2025-04-06-15-44-29, 52.2493591,-0.0918504,213.7669983,3,28,380, -80.000, 13.7500, 86128.656, 0
1743950669.9901628,2025-04-06-15-44-29, 52.2493553,-0.0918616,211.2019958,3,28,380, -71.000, 13.2500, 86128.656, 0
1743950670.2873473,2025-04-06-15-44-30, 52.2493439,-0.0918848,208.3840027,3,26,380, -75.000, 13.5000, 86153.844, 0
1743950670.4469757,2025-04-06-15-44-30, 52.2493362,-0.0919110,205.6320038,3,26,380, -73.000, 13.0000, 86128.656, 0
1743950670.8032734,2025-04-06-15-44-30, 52.2493401,-0.0919326,202.8630066,3,26,380, -70.000, 14.5000, 86103.469, 0
1743950671.0501928,2025-04-06-15-44-31, 52.2493439,-0.0919482,199.8029938,3,26,380, -66.000, 12.7500, 86103.469, 0
1743950671.222589,2025-04-06-15-44-31, 52.2493439,-0.0919553,197.0119934,3,26,380, -66.000, 14.2500, 86128.656, 0
1743950671.4940724,2025-04-06-15-44-31, 52.2493401,-0.0919607,194.4709930,2,60,378, -78.000, 7.7500, 86128.656, -7
1743950671.954417,2025-04-06-15-44-31, 52.2493210,-0.0920100,188.9759979,3,28,380, -65.000, 12.5000, 86179.031, 0
1743950672.2407525,2025-04-06-15-44-32, 52.2493248,-0.0920385,186.1950073,3,27,380, -74.000, 12.2500, 86179.031, 0
1743950672.4927325,2025-04-06-15-44-32, 52.2493286,-0.0920550,183.3289948,3,25,380, -70.000, 12.7500, 86103.469, 0
1743950672.772213,2025-04-06-15-44-32, 52.2493324,-0.0920614,180.4909973,3,26,380, -76.000, 14.2500, 86103.469, 0
1743950672.9549892,2025-04-06-15-44-32, 52.2493286,-0.0920711,177.5019989,3,28,380, -71.000, 10.7500, 86078.281, 0
1743950673.2382467,2025-04-06-15-44-33, 52.2493172,-0.0920911,174.5919952,3,30,380, -78.000, 11.5000, 86078.281, 0
1743950673.4770427,2025-04-06-15-44-33, 52.2493095,-0.0921232,171.5859985,3,29,380, -70.000, 14.5000, 86179.031, 0
1743950673.8137388,2025-04-06-15-44-33, 52.2493095,-0.0921630,168.5130005,3,28,380, -73.000, 12.5000, 86153.844, 0
1743950674.0584197,2025-04-06-15-44-34, 52.2493134,-0.0922014,165.4880066,3,29,380, -76.000, 14.2500, 86153.844, 0
1743950674.2499025,2025-04-06-15-44-34, 52.2493248,-0.0922305,162.3059998,3,26,380, -73.000, 10.5000, 86128.656, 0
1743950674.4571958,2025-04-06-15-44-34, 52.2493362,-0.0922458,159.1779938,3,26,380, -65.000, 4.2500, 86128.656, 0
1743950674.8155313,2025-04-06-15-44-34, 52.2493401,-0.0922515,156.1909943,3,25,380, -62.000, 12.5000, 86078.281, 0
1743950674.9746811,2025-04-06-15-44-34, 52.2493362,-0.0922563,153.2059937,3,28,380, -75.000, 13.0000, 86103.469, 0
1743950675.3368416,2025-04-06-15-44-35, 52.2493248,-0.0922713,150.1540070,3,27,380, -71.000, 13.7500, 86128.656, 0
1743950675.4476514,2025-04-06-15-44-35, 52.2493134,-0.0923025,147.1029968,3,25,380, -69.000, 14.7500, 86153.844, 0
1743950675.775923,2025-04-06-15-44-35, 52.2493095,-0.0923372,144.0240021,3,29,380, -80.000, 14.2500, 86128.656, 0
1743950675.9758918,2025-04-06-15-44-35, 52.2493134,-0.0923598,140.7330017,3,28,380, -67.000, 12.2500, 86128.656, 0
1743950676.2314787,2025-04-06-15-44-36, 52.2493134,-0.0923719,137.3179932,3,25,380, -77.000, 13.5000, 86128.656, 0
1743950676.5030847,2025-04-06-15-44-36, 52.2493134,-0.0923856,134.0959930,3,27,380, -78.000, 13.0000, 86078.281, 0
1743950676.75696,2025-04-06-15-44-36, 52.2492981,-0.0924116,131.0200043,3,27,380, -70.000, 12.5000, 86078.281, 0
1743950677.1779919,2025-04-06-15-44-37, 52.2492943,-0.0924484,127.9229965,3,28,380, -79.000, 13.5000, 86027.906, 0
1743950677.283125,2025-04-06-15-44-37, 52.2492943,-0.0924817,124.9199982,3,28,380, -71.000, 12.0000, 86027.906, 0
1743950677.5533888,2025-04-06-15-44-37, 52.2492981,-0.0924991,122.0139999,3,28,380, -65.000, 14.5000, 86002.719, 0
1743950677.8179371,2025-04-06-15-44-37, 52.2492981,-0.0925056,118.7129974,3,29,380, -66.000, 14.2500, 86078.281, 0
1743950678.0208309,2025-04-06-15-44-38, 52.2492905,-0.0925123,115.5839996,3,29,380, -76.000, 12.5000, 86103.469, 0
1743950678.2198231,2025-04-06-15-44-38, 52.2492752,-0.0925257,112.4749985,3,30,380, -70.000, 14.5000, 86128.656, 0
1743950678.4839826,2025-04-06-15-44-38, 52.2492599,-0.0925440,109.4950027,3,28,380, -74.000, 12.7500, 86128.656, 0
1743950678.8096232,2025-04-06-15-44-38, 52.2492523,-0.0925606,106.6320038,3,30,380, -77.000, 12.5000, 86078.281, 0
1743950679.0621696,2025-04-06-15-44-39, 52.2492485,-0.0925715,103.9110031,3,30,364, -93.000, 0.2500, 86103.469, -7
1743950679.2790968,2025-04-06-15-44-39, 52.2492485,-0.0925761,101.5390015,3,30,380, -100.000, 2.7500, 86103.469, 0
1743950679.4719994,2025-04-06-15-44-39, 52.2492485,-0.0925744,100.3509979,3,29,380, -102.000, 0.2500, 86078.281, 0
1743950679.9114013,2025-04-06-15-44-39, 52.2492485,-0.0925722,-1334096.3750000,3,30,380, -92.250, -5.7500, 86027.906, -7
1743950680.0240986,2025-04-06-15-44-40, 52.2492485,-0.0925722,100.1989975,3,30,36156, -95.750, -0.2500, 86078.281, -7
1743950680.2647629,2025-04-06-15-44-40, 52.2492485,-0.0925715,100.3590012,3,30,380, -100.000, 3.5000, 86103.469, 0
1743950680.4557188,2025-04-06-15-44-40, 52.2492485,-0.0925706,100.5120010,3,30,380, -100.000, 3.0000, 86078.281, 0
1743950680.7722158,2025-04-06-15-44-40, 52.2492485,-0.0925702,100.7990036,3,30,380, -101.000, 2.7500, 86027.906, 0
1743950681.0190217,2025-04-06-15-44-41, 52.2492485,-0.0925698,100.9240036,3,29,380, -99.000, 4.2500, 86002.719, 0
1743950681.4964666,2025-04-06-15-44-41, 52.2492485,-0.0925670,101.2379990,3,30,380, -100.000, 2.5000, 86053.094, 0
1743950681.9592535,2025-04-06-15-44-41, 52.2492485,-0.0925653,101.5049973,3,30,380, -101.000, 0.5000, 86027.906, 0
1743950682.39929,2025-04-06-15-44-42, 52.2492485,107.3557281,33656.0078125,3,30,380, -99.000, 2.5000, 86027.906, -7
1743950682.5935228,2025-04-06-15-44-42, 52.2492485,-0.0925644,101.6940002,3,30,380, -102.000, 1.0000, 86027.906, 0
1743950682.8059814,2025-04-06-15-44-42, 52.2492485,-0.0925639,101.8199997,3,29,380, -85.750, -6.2500, 86027.906, -7
1743950682.9523103,2025-04-06-15-44-42, 52.2492523,-0.0925632,101.9369965,3,29,380, -102.500, -0.5000, 85927.156, 0
1743950683.224936,2025-04-06-15-44-43, 52.2492523,-0.0925632,102.0770035,3,29,380, -100.000, -5.0000, 85952.344, 0
1743950683.4771118,2025-04-06-15-44-43, 52.2492523,-0.0925629,102.2509995,1,45,42669, -94.750, -2.2500, 85826.406, -7
1743950683.800091,2025-04-06-15-44-43, 52.2492523,-0.0925626,102.3830032,3,29,380, -101.000, -1.0000, 85801.219, 0
1743950684.0228097,2025-04-06-15-44-44, -135.6575623,-10.1588917,102.5070038,1,29,33240, -81.250, -7.7500, 85876.781, -7
1743950684.224229,2025-04-06-15-44-44, 52.2492561,-0.0958390,1610715.2500000,3,29,380, -94.000, -9.0000, 85725.656, -7
1743950684.5389056,2025-04-06-15-44-44, 52.2492561,-0.0925620,102.6780014,3,29,380, -97.000, -8.0000, 85725.656, 0
1743950684.773315,2025-04-06-15-44-44, 52.2492561,-0.0925615,102.7730026,3,29,380, -97.500, -7.5000, 85700.469, 0
1743950685.0049462,2025-04-06-15-44-45, 52.2492561,-0.0925613,102.8619995,3,29,380, -96.750, -8.2500, 85725.656, 0
1743950685.2448974,2025-04-06-15-44-45, 52.2492561,-0.0925614,1074618.0000000,3,28,380, -92.500, -9.5000, 85700.469, -7
1743950685.5345654,2025-04-06-15-44-45, 52.2492561,-0.0925612,103.0199966,3,29,380, -94.500, -10.5000, 85675.281, 0
1743950685.7640793,2025-04-06-15-44-45, 52.2492561,-0.0925610,103.0940018,3,30,380, -95.000, -10.0000, 85624.906, 0
1743950686.2369041,2025-04-06-15-44-46, 52.2492561,-0.0925606,103.1520004,3,30,380, -102.000, 0.5000, 85624.906, 0
1743950686.5434391,2025-04-06-15-44-46, 52.2492561,-0.0925604,103.1890030,3,30,380, -102.000, 0.2500, 85624.906, 0
1743950686.8566139,2025-04-06-15-44-46, 52.2492561,-0.0925602,103.2249985,3,30,44304, -95.500, -2.5000, 85599.719, -7
1743950687.069937,2025-04-06-15-44-47, 52.2492561,-0.0925601,103.2470016,3,30,380, -101.000, 2.5000, 85599.719, 0
1743950687.2159443,2025-04-06-15-44-47, 52.2492561,-0.0925601,-1342102.5000000,3,21,380, -100.000, 0.5000, 85624.906, -7
1743950687.6007545,2025-04-06-15-44-47, 52.2492561,-0.0925602,103.3629990,3,30,380, -101.000, 1.7500, 85624.906, 0
1743950687.752574,2025-04-06-15-44-47, 52.2492561,-0.0925602,103.3909988,3,30,380, -99.000, 4.2500, 85599.719, 0
1743950687.9842172,2025-04-06-15-44-47, 52.2492561,-0.0925601,103.4300003,3,30,380, -99.000, 2.7500, 85549.344, 0
1743950688.265086,2025-04-06-15-44-48, 52.2492561,-0.0925600,103.4560013,3,28,380, -102.000, 0.5000, 85574.531, 0
1743950688.6172974,2025-04-06-15-44-48, 52.2492561,-0.0925600,103.4950027,3,28,380, -98.000, 4.7500, 85574.531, 0
1743950688.794716,2025-04-06-15-44-48, 52.2492599,-0.0925599,103.5279999,3,28,380, -88.000, -3.0000, 85599.719, -7
1743950689.056147,2025-04-06-15-44-49, 52.2492599,-0.0925598,103.5540009,3,28,380, -97.000, 5.7500, 85574.531, 0
1743950689.25705,2025-04-06-15-44-49, 52.2492599,-0.0925597,103.5780029,3,28,380, -98.000, 5.2500, 85574.531, 0
1743950689.4780219,2025-04-06-15-44-49, 52.2492599,-0.0925596,103.5979996,3,28,380, -98.000, 5.2500, 85524.156, 0
1743950689.8118255,2025-04-06-15-44-49, 52.2492599,-0.0925595,103.6080017,3,28,380, -101.500, -0.5000, 85498.969, 0
1743950690.0120063,2025-04-06-15-44-50, 52.2492599,-0.0925595,103.5920029,3,28,380, -99.000, 4.7500, 85524.156, 0
1743950690.2698085,2025-04-06-15-44-50, 52.2492599,-0.0925595,103.5619965,3,28,380, -98.000, 4.0000, 85423.406, 0
1743950690.5036716,2025-04-06-15-44-50, 52.2492599,-0.0925593,103.5569992,3,28,380, -100.250, -2.7500, 85473.781, 0
1743950691.270321,2025-04-06-15-44-51, 52.2492599,-0.0925590,103.5930023,3,27,380, -101.000, 3.0000, 85322.656, 0
1743950691.8423588,2025-04-06-15-44-51, 52.2492599,-0.0925587,103.5589981,3,27,380, -100.000, 3.5000, 85272.281, 0
1743950692.153807,2025-04-06-15-44-52, 52.2492599,-0.0925586,103.5410004,3,27,380, -102.500, -0.5000, 85322.656, 0
1743950692.2724483,2025-04-06-15-44-52, 52.2492599,-0.0925593,103.0199966,3,29,380, -100.000, 0.5000, 85297.469, -7
1743950692.4799802,2025-04-06-15-44-52, 52.2492599,-0.0925584,103.5179977,3,27,380, -101.750, -2.2500, 85297.469, 0
1743950692.8060286,2025-04-06-15-44-52, 52.2492638,-0.0925583,103.5130005,3,27,380, -101.250, -1.7500, 85247.094, 0
1743950692.954148,2025-04-06-15-44-52, 52.2492638,-0.0925581,103.4980011,3,27,380, -95.250, -2.7500, 85221.906, -7
1743950693.2407293,2025-04-06-15-44-53, 52.4483261,-0.0925582,103.4850006,3,27,380, -101.000, 2.0000, 85196.719, -7
1743950693.4945793,2025-04-06-15-44-53, 52.2492638,-0.0925581,103.4739990,3,27,380, -100.000, 2.7500, 85171.531, 0
1743950693.7974775,2025-04-06-15-44-53, 52.2492638,-0.0925582,103.4619980,3,27,380, -100.000, 2.0000, 85171.531, 0
1743950694.0518966,2025-04-06-15-44-54, 52.2492638,-0.0925582,103.4400024,3,27,380, -101.000, -1.0000, 85171.531, 0
1743950694.2375789,2025-04-06-15-44-54, 52.2492638,-0.0925582,103.4199982,3,27,380, -102.000, -2.0000, 85121.156, 0
1743950694.457033,2025-04-06-15-44-54, 52.2492638,-0.0925582,103.3899994,3,27,380, -97.000, -8.0000, 85070.781, 0
1743950694.8231199,2025-04-06-15-44-54, 52.2492638,-0.0925583,103.3830032,3,27,380, -100.000, -3.0000, 85045.594, 0
1743950694.9825315,2025-04-06-15-44-54, 52.2492638,-0.0925581,103.3610001,3,27,380, -98.000, 5.2500, 84970.031, 0
1743950695.2514496,2025-04-06-15-44-55, 52.2492638,-0.0925574,103.3600006,3,27,380, -89.000, -3.0000, 84970.031, 0
1743950695.442512,2025-04-06-15-44-55, 52.2492638,-0.0925585,103.4540024,3,27,380, -99.000, 5.0000, 84944.844, 0
